start	end	length	classification	base_kind	non_padding_bytes	inbound_call_refs	raw_pointer_refs	create_apply	rejection_reason
0058FD74	0058FD93	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0058FFD4	0058FFEF	28	defined_data	defined_data	21	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005909D4	00590A50	125	defined_data	defined_data	118	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0059140A	0059140B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0059140C	0059148B	128	defined_data	defined_data	96	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00592D1A	00592D1B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00592D1C	00592D54	57	defined_data	defined_data	40	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00592D55	00592D57	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00592D58	00592D6C	21	defined_data	defined_data	15	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00592D6D	00592D6F	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00592D70	00592D84	21	defined_data	defined_data	15	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00592D85	00592D87	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00592D88	00592E2C	165	defined_data	defined_data	123	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00592E2D	00592E2F	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00592E30	00592E44	21	defined_data	defined_data	15	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00592E45	00592E47	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00592E48	00592E57	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0059362C	00593685	90	defined_data	defined_data	82	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00593686	00593687	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00593688	005936B7	48	defined_data	defined_data	36	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0059467C	005946F6	123	defined_data	defined_data	116	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005946F8	00594707	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00597009	0059700B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0059700C	00597033	40	defined_data	defined_data	30	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00597B48	00597BBB	116	defined_data	defined_data	86	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005993C0	0059943F	128	defined_data	defined_data	96	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0059BCE1	0059BCE3	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0059BCE4	0059BD07	36	defined_data	defined_data	27	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0059C396	0059C397	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0059C398	0059C3BB	36	defined_data	defined_data	27	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0059C66E	0059C66F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0059C670	0059C693	36	defined_data	defined_data	27	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005A0256	005A0257	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005A0258	005A027F	40	defined_data	defined_data	30	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005A8D14	005A8E32	287	defined_data	defined_data	245	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005A8E34	005A8F3D	266	defined_data	defined_data	201	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005A8F3E	005A8F3F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005A8F40	005A8F9F	96	defined_data	defined_data	71	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005AA808	005AA817	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005AAEEC	005AAF0B	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005AC54C	005AC572	39	defined_data	defined_data	30	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005AC574	005AC586	19	defined_data	defined_data	11	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005AC588	005AC5A0	25	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005AC5A1	005AC5A3	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005AC5A4	005AC646	163	defined_data	defined_data	118	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005AD2B6	005AD2B7	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005AD2B8	005AD2DE	39	defined_data	defined_data	30	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005ADC50	005ADCB1	98	defined_data	defined_data	80	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005AF169	005AF16B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005AF16C	005AF186	27	defined_data	defined_data	21	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B0826	005B0827	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005B0828	005B085A	51	defined_data	defined_data	40	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B085C	005B0881	38	defined_data	defined_data	31	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B0882	005B0883	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005B0884	005B08A6	35	defined_data	defined_data	27	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B20BA	005B20BB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005B20BC	005B20EE	51	defined_data	defined_data	39	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B20F0	005B2106	23	defined_data	defined_data	16	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B2108	005B214A	67	defined_data	defined_data	53	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B214C	005B216E	35	defined_data	defined_data	27	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B2170	005B2195	38	defined_data	defined_data	32	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B2196	005B2197	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005B2198	005B21EE	87	defined_data	defined_data	68	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B2E28	005B2E4F	40	defined_data	defined_data	30	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B4B04	005B4B13	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B4F58	005B4FCD	118	defined_data	defined_data	104	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B593E	005B593F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005B5940	005B596F	48	defined_data	defined_data	36	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B6674	005B6683	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005B94EC	005B9523	56	defined_data	defined_data	42	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005BB6A6	005BB6A7	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005BB6A8	005BB6CF	40	defined_data	defined_data	30	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005BCFEA	005BCFEB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005BCFEC	005BD018	45	defined_data	defined_data	36	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005BD019	005BD01B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005BD01C	005BD033	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005C1979	005C197B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005C197C	005C199B	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005C2319	005C231B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005C231C	005C2394	121	defined_data	defined_data	114	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005C2395	005C2397	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005C2398	005C23C2	43	defined_data	defined_data	36	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005C42CA	005C42CB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005C42CC	005C42DB	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005C6010	005C6010	1	unknown_nonpadding	raw	1	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005C6A80	005C6A9F	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
005C77E0	005C77E0	1	unknown_nonpadding	raw	1	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
005C8998	005C89B7	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
