function_address	function	family	storage_local_parameter	conflicting_value_domains	machine_definitions	consumers	selected_fix	reason	status	pcode_anchor_verified	call_boundary_verified
004FE6C0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=004FE7AC:t369,004FE84A:t674; target=006B5110; operand=0; locals=iVar5; transition=/int -> pointer:/int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
004FE6C0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=004FE86D:t409; target=006B3640; operand=1; locals=puVar7; transition=pointer:/ushort -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
004FF380	CPanelTy::Update1Panel	local_lifetime	bVar19/mg1	scalar(/bool) -> unknown	004FF853:t1509 boolean_scalar_role operand=-1 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/bool, /byte]	review	1	1
004FF380	CPanelTy::Update1Panel	local_lifetime	puVar2/mg0	pointer(pointer:/ushort) -> scalar(/uint)	004FFB8C:t2057 call_argument operand=1 target=006B3640	DEFAULT; direct=006B3640	unattachable High lifetime is represented by the exact address-stable per-use boundary 004FFB8C:t2057|006B3640|1	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
004FF380	CPanelTy::Update1Panel	local_lifetime	uVar9/mg1	scalar(/uint) -> scalar(/int)	004FFB69:t2727 call_argument operand=9 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004FF380		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=004FFB8C:t2057; target=006B3640; operand=1; locals=puVar2; transition=pointer:/ushort -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
004FFE90	CPanelTy::Update5Panel	local_lifetime	bVar13/mg0	scalar(/bool) -> unknown	005000FF:t705 boolean_scalar_role operand=-1 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/bool, /byte]	review	1	1
00500BD0	CPanelTy::PaintNewDeep	local_lifetime	puVar2/mg0	pointer(pointer:/ushort) -> scalar(/uint)	00500E95:t510 call_argument operand=1 target=006B3640	DEFAULT; direct=006B3640	unattachable High lifetime is represented by the exact address-stable per-use boundary 00500E95:t510|006B3640|1	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
00500BD0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=00500E95:t510; target=006B3640; operand=1; locals=puVar2; transition=pointer:/ushort -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
00501FF0	CPanelTy::Update2PanelWB	local_lifetime	puVar2/mg0	pointer(pointer:/ushort) -> scalar(/uint)	005021D5:t378 call_argument operand=1 target=006B3640	DEFAULT; direct=006B3640	unattachable High lifetime is represented by the exact address-stable per-use boundary 005021D5:t378|006B3640|1	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
00501FF0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005021D5:t378; target=006B3640; operand=1; locals=puVar2; transition=pointer:/ushort -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	GVar13/mg0	scalar(/SubmarineTitans/Recovered/Enums/Global_sub_00529500_param_1Enum) -> scalar(/int)	005066BD:t305 signed_scalar_role operand=-1 target=	INT_SDIV	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only; weaker generic evidence cannot replace the current nominal type	review	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	UVar6/mg0	scalar(/WinDef.h/UINT) -> unknown	005065E6:t2130 call_return operand=-1 target=0040270C	ANALYSIS; direct=0040270C; resolved=00525290	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/WinDef.h/UINT, /int]	review	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	local_1c/mg0	pointer(pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B) -> unknown	00506B14:t6493 call_argument operand=6 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/int, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B]	review	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	local_1c/mg0	pointer(pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B) -> scalar(/int)	00506B14:t6493 call_argument operand=6 target=006B55F0	DEFAULT; direct=006B55F0	unattachable High lifetime is represented by the exact address-stable per-use boundary 00506B14:t6493|006B55F0|6	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	uVar8/mg1	scalar(/uint) -> unknown	00506420:t1603 call_return operand=-1 target=004040C5	ANALYSIS; direct=004040C5; resolved=00529500	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/int, /uint]	review	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	uVar8/mg21	scalar(/uint) -> scalar(/int)	00506B14:t6493 call_argument operand=9 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	uVar8/mg22	scalar(/uint) -> scalar(/int)	00506F7D:t3348 call_argument operand=9 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	uVar8/mg3	scalar(/uint) -> scalar(/int)	0050679E:t674 call_argument operand=9 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005061C0	CPanelTy::PaintCtrlObj	local_lifetime	uVar8/mg8	scalar(/uint) -> scalar(/int)	00506D7A:t4327 call_argument operand=9 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005061C0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=00506B14:t6493; target=006B55F0; operand=6; locals=local_1c; transition=pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
00507F60	CPanelTy::Update4PanelWB	local_lifetime	puVar12/mg0	pointer(pointer:/ushort) -> scalar(/uint)	0050918D:t2675 call_argument operand=1 target=006B3640	DEFAULT; direct=006B3640	unattachable High lifetime is represented by the exact address-stable per-use boundary 0050918D:t2675|006B3640|1	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
00507F60	CPanelTy::Update4PanelWB	local_lifetime	uVar10/mg1	scalar(/uint) -> scalar(/int)	0050822E:t835 call_argument operand=9 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
00507F60	CPanelTy::Update4PanelWB	local_lifetime	uVar10/mg8	scalar(/uint) -> scalar(/int)	0050878D:t6181 call_argument operand=9 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
00507F60	CPanelTy::Update4PanelWB	local_lifetime	uVar10/mg9	scalar(/uint) -> scalar(/int)	0050894D:t3249 call_argument operand=9 target=006B55F0	DEFAULT; direct=006B55F0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
00507F60		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=0050918D:t2675; target=006B3640; operand=1; locals=puVar12; transition=pointer:/ushort -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
0050A340	CPanelTy::PaintCtrlObjSI	local_lifetime	UVar6/mg0	scalar(/WinDef.h/UINT) -> unknown	0050A74F:t1997 call_return operand=-1 target=0040270C	ANALYSIS; direct=0040270C; resolved=00525290	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/WinDef.h/UINT, /int]	review	1	1
0050A340	CPanelTy::PaintCtrlObjSI	local_lifetime	pbVar10/mg0	pointer(pointer:/byte) -> scalar(/uint)	0050B860:t6530 unsigned_scalar_role operand=0 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only	review	1	1
0050A340	CPanelTy::PaintCtrlObjSI	local_lifetime	pbVar10/mg1	pointer(pointer:/byte) -> scalar(/uint)	0050B466:t7014 unsigned_scalar_role operand=0 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only	review	1	1
0050A340	CPanelTy::PaintCtrlObjSI	local_lifetime	pbVar12/mg2	pointer(pointer:/byte) -> scalar(/uint)	0050B67A:t2439 unsigned_scalar_role operand=0 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only	review	1	1
0050A340	CPanelTy::PaintCtrlObjSI	local_lifetime	uVar8/mg1	scalar(/uint) -> unknown	0050A5C4:t1563 call_return operand=-1 target=004040C5	ANALYSIS; direct=004040C5; resolved=00529500	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/int, /uint]	review	1	1
0050C620	CPanelTy::Update4PanelSI	local_lifetime	pcVar18/mg0	pointer(pointer:/ccFntTy) -> unknown	0050D79A:t2505 call_return operand=-1 target=006B0140	USE_SITE_OVERRIDE; direct=006B0140	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]	review	1	1
